Rank                                           Won  Lost  Tied    PF    PA   Rating
 175 UC-San Diego                               24     9     0  2338  2089  105.496
 176 Bellarmine                                 23     7     0  2424  2043  105.466
 177 Saginaw Valley St                          25     8     0  2622  2404  105.455
 178 Toledo                                     17    15     0  2482  2286  105.413
 179 California Baptist                         25     7     0  2824  2380  105.390
 180 Washington St                               9    22     0  2187  2394  105.387
 181 Elon                                       16    16     0  2429  2413  105.378
 182 Angelo St                                  25     8     0  2860  2549  105.346
 183 Ferris St                                  24    10     0  2682  2453  105.314
 184 Ashland                                    25     6     0  2250  2026  105.308
 185 North Florida                              22    12     0  2865  2704  105.308
 186 Tennessee Tech                             19    12     0  2416  2340  105.304
 187 Tennessee St                               20    11     0  2273  2134  105.286
 188 Wyoming                                    14    18     0  2294  2302  105.266
 189 Western Kentucky                           18    16     0  2620  2586  105.260
 190 Oral Roberts                               14    17     0  2356  2384  105.240
 191 Wheeling Jesuit                            28     4     0  2675  2328  105.185
 192 Central Michigan                           17    16     0  2495  2401  105.180
 193 Tarleton St                                24     9     0  2590  2199  105.169
 194 Florida Gulf Coast                         21    14     0  2703  2473  105.145
 195 Fairfield                                  19    14     0  2522  2545  105.140
 196 Augustana IL                               29     2     0  2514  1972  105.114
 197 Central Florida                            12    18     0  2062  2147  105.083
 198 Denver                                     16    15     0  2021  2024  105.083
 199 George Mason                               11    21     0  2140  2313  105.061
 200 St Thomas MN                               30     3     0  2572  2167  105.036
 201 Detroit Mercy                              16    15     0  2595  2567  105.025
 202 Loyola-Chicago                             15    17     0  2059  2082  105.019
 203 Murray St                                  17    14     0  2212  2093  105.006
 204 Georgia St                                 16    14     0  1971  1950  105.000
 205 Fairmont St                                25     5     0  2732  2338  104.978
 206 Rogers St                                  23     5     0  2373  1952  104.959
 207 Benedictine IL                             31     1     0  2781  2202  104.891
 208 Mercer                                     19    15     0  2446  2339  104.867
 209 St Louis U.                                11    21     0  2106  2305  104.861
 210 Furman                                     19    16     0  2487  2333  104.855
 211 East Carolina                              12    20     0  2186  2301  104.834
 212 Seattle Pacific                            22     9     0  2318  2016  104.790
 213 Fort Lewis                                 28     5     0  2763  2430  104.785
 214 Minnesota                                   8    23     0  2108  2294  104.778
 215 Harvard                                    14    16     0  2001  1985  104.776
 216 Wagner                                     23    11     0  2389  2209  104.775
 217 Indianapolis                               21     8     0  2463  2276  104.763
 218 Azusa Pacific                              23     9     0  2553  2423  104.763
 219 St John's NY                                8    24     0  2174  2472  104.748
 220 Concordia CA                               22     6     0  2273  1979  104.733
 221 New Jersey Tech                            20    15     0  2629  2587  104.717
 222 San Francisco                              15    15     0  2329  2362  104.715
 223 Missouri St                                13    19     0  2153  2321  104.709
 224 Hampton                                    21    11     0  2363  2370  104.659
 225 St Francis IN                              30     3     0  2759  2388  104.651
 226 Idaho                                      21    13     0  2370  2253  104.649
 227 Chico St                                   22     7     0  2094  1882  104.639
 228 Barry                                      26     7     0  3048  2687  104.635
 229 UTEP                                       19    14     0  2554  2471  104.626
 230 Air Force                                  14    18     0  2189  2330  104.618
 231 Lewis                                      24     9     0  2605  2509  104.562
 232 Cal Poly Pomona                            22     8     0  2072  1813  104.552
 233 Loyola Marymount                           14    17     0  2208  2319  104.528
 234 South Dakota                               14    18     0  2443  2537  104.516
 235 IUPUI                                      13    19     0  2181  2362  104.514
 236 Bucknell                                   17    14     0  2448  2288  104.497
 237 Tulane                                     12    22     0  2240  2398  104.454
 238 Tennessee-Martin                           20    15     0  2554  2494  104.453
 239 Western Carolina                           16    18     0  2479  2490  104.451
 240 Radford                                    16    15     0  2266  2248  104.421
 241 Findlay                                    20     8     0  2105  1932  104.411
 242 Bowling Green                              16    18     0  2400  2457  104.389
 243 Boston College                              7    25     0  1959  2256  104.387
 244 Miami OH                                   13    20     0  2089  2249  104.384
 245 Western Michigan                           13    19     0  2342  2352  104.376
 246 Lubbock Christian                          21    10     0  2369  2118  104.334
 247 Lehigh                                     17    15     0  2268  2210  104.326
 248 Wofford                                    15    17     0  2296  2295  104.323
 249 Minn St-Mankato                            22    10     0  2622  2445  104.314
 250 Austin Peay                                18    18     0  2740  2765  104.313
 251 St Anselm                                  23     8     0  2620  2336  104.297
 252 New Hampshire                              20    13     0  2342  2297  104.272
 253 La Salle                                    9    22     0  1987  2279  104.236
 254 Charlotte                                  14    19     0  2584  2631  104.225
 255 Briar Cliff                                30     3     0  3143  2578  104.221
 256 Stonehill                                  24     9     0  2635  2398  104.202
 257 Dallas Baptist                             23     9     0  2799  2514  104.199
 258 Navy                                       19    14     0  2230  2135  104.193
 259 Boston U.                                  19    15     0  2483  2464  104.170
 260 Alaska-Fairbanks                           22     8     0  2503  2215  104.146
 261 Dixie St                                   19     9     0  2272  2049  104.126
 262 Eastern Kentucky                           15    16     0  2497  2453  104.113
 263 Texas Southern                             18    15     0  2403  2329  104.101
 264 West Texas A&M                             20    10     0  2451  2235  104.077
 265 Eckerd                                     25     8     0  2560  2293  104.068
 266 Hillsdale                                  18    10     0  2164  2063  104.025
 267 Lake Superior St                           19    10     0  2367  2157  104.003
 268 North Dakota                               17    16     0  2474  2366  103.996
 269 Army                                       19    14     0  2539  2474  103.988
 270 Eastern Washington                         18    16     0  2769  2617  103.976
 271 Portland                                   12    20     0  2483  2552  103.964
 272 Humboldt St                                21     9     0  2483  2285  103.924
 273 Indiana Wesleyan                           28     5     0  2891  2466  103.916
 274 Incarnate Word                             17    12     0  2145  2140  103.910
 275 Kentucky Wesleyan                          27     4     0  2620  2097  103.896
 276 South Florida                               8    25     0  2085  2352  103.894
 277 Cal Poly SLO                               10    20     0  2171  2255  103.892
 278 Alabama-Huntsville                         25     8     0  2811  2625  103.880
 279 Drury                                      19     8     0  2059  1967  103.859
 280 Gardner-Webb                               17    16     0  2476  2451  103.850
 281 Arkansas-Fort Smith                        23    10     0  2822  2589  103.843
 282 St Peter's                                 14    16     0  1966  1987  103.830
 283 Christopher Newport                        30     2     0  2390  1967  103.790
 284 UNC-Greensboro                             15    19     0  2469  2494  103.784
 285 Texas St-San Marcos                        15    16     0  2046  1993  103.774
 286 Georgia Southern                           14    17     0  2353  2307  103.765
 287 Colorado Mines                             24     8     0  2587  2280  103.752
 288 Southern U.                                22    13     0  2534  2406  103.734
 289 Bentley                                    21     9     0  2500  2286  103.728
 290 Nebraska-Kearney                           20    12     0  2496  2344  103.693
 291 Santa Clara                                11    20     0  2083  2272  103.691
 292 Canisius                                   14    19     0  2526  2587  103.682
 293 Sam Houston St                             18    16     0  2551  2427  103.586
 294 South Carolina St                          19    15     0  2485  2485  103.575
 295 UC-Riverside                               14    19     0  2299  2300  103.564
 296 S New Hampshire                            23    11     0  2708  2470  103.551
 297 Grand Valley St                            18    11     0  2152  1974  103.533
 298 St Thomas Aquinas                          27     5     0  2611  2188  103.523
 299 UC-Davis                                   11    19     0  1914  1980  103.508
 300 Georgetown KY                              27     4     0  2921  2375  103.500
 301 Holy Family                                26     6     0  2472  2114  103.499
 302 South Alabama                              14    19     0  2284  2426  103.498
 303 Alaska-Anchorage                           19    10     0  2394  2167  103.470
 304 Fort Hays St                               20    11     0  2341  2269  103.464
 305 Norfolk St                                 17    17     0  2494  2494  103.424
 306 Central Washington                         18     8     0  2165  2005  103.424
 307 Rutgers                                     7    25     0  2166  2571  103.417
 308 Missouri Southern                          18    12     0  2496  2374  103.404
 309 Montana St                                 14    17     0  2369  2411  103.398
 310 Manhattan                                  13    18     0  2133  2268  103.395
 311 Truman St                                  21     9     0  2473  2285  103.388
 312 Hawai`i Pacific                            19    10     0  2241  2114  103.384
 313 Rollins                                    21     9     0  2501  2301  103.375
 314 Quincy                                     20    11     0  2686  2471  103.370
 315 Samford                                    14    19     0  2440  2442  103.369
 316 Southern Conn St                           22     8     0  2713  2499  103.360
 317 Seattle U.                                 15    17     0  2074  2140  103.290
 318 Jackson St                                 20    16     0  2455  2352  103.285
 319 Fairleigh Dickinson                        18    15     0  2558  2600  103.285
 320 Idaho St                                   16    15     0  2299  2355  103.277
 321 Rider                                      13    20     0  2177  2223  103.273
 322 Winona St                                  16    13     0  2080  2022  103.272
 323 UMKC                                       12    19     0  2152  2240  103.262
 324 CSU-Fullerton                              10    20     0  2104  2227  103.194
 325 Cameron                                    16    12     0  2144  2097  103.186
 326 Western Illinois                           10    17     0  1904  1914  103.183
 327 Virginia St                                24     6     0  2385  2118  103.180
 328 Queens NC                                  25     7     0  2782  2560  103.141
 329 West Georgia                               22     9     0  2635  2480  103.138
 330 Concord                                    22    10     0  2771  2659  103.136
 331 Pennsylvania                               11    17     0  1911  2013  103.132
 332 Houston Baptist                            17    17     0  2604  2582  103.128
 333 Eastern Illinois                           13    17     0  2145  2213  103.123
 334 San José St                                 9    22     0  2186  2290  103.121
 335 Kutztown                                   23     7     0  2511  2204  103.111
 336 Pacific CA                                  8    20     0  1948  2009  103.108
 337 Sacramento St                              14    17     0  2210  2237  103.087
 338 Upper Iowa                                 16    14     0  2490  2482  103.086
 339 CSU-Northridge                             10    20     0  2143  2261  103.075
 340 TAMU-Commerce                              17    11     0  2314  2133  103.049
 341 Biola                                      24     5     0  2021  1768  103.047
 342 Sioux Falls                                17    13     0  2344  2179  103.032
 343 Northwood MI                               15    13     0  2270  2247  103.014
 344 St Norbert                                 25     3     0  2055  1715  103.013
 345 Rice                                       12    20     0  2427  2576  102.993
 346 West Chester                               23     7     0  2427  2185  102.990
 347 Mercyhurst                                 22     9     0  2219  1870  102.988
 348 Colorado Mesa                              21     9     0  2510  2222  102.974
 349 Cornell NY                                 10    18     0  1992  2193  102.955
 350 Southern Indiana                           19    11     0  2558  2337  102.949
 351 Drexel                                      6    25     0  1958  2183  102.945
 352 Florida Int'l                              13    19     0  2277  2242  102.918
 353 BYU-Hawai`i                                15    13     0  2365  2342  102.916
 354 Colgate                                    14    17     0  2183  2185  102.913
 355 Northern St                                18    12     0  2451  2325  102.893
 356 Elmhurst                                   22     7     0  2361  2080  102.878
 357 LSU-Alexandria                             27     4     0  2596  2202  102.852
 358 Walsh                                      16    13     0  2264  2185  102.850
 359 Davenport                                  29     5     0  2619  2186  102.848
 360 Kennesaw St                                11    20     0  2239  2399  102.841
 361 Delaware                                    7    23     0  1986  2270  102.837
 362 Appalachian St                              9    22     0  2187  2398  102.835
 363 Notre Dame OH                              21    11     0  2766  2628  102.831
 364 Indiana PA                                 21     8     0  2253  2025  102.826
 365 Holy Cross MA                              15    20     0  2267  2445  102.808
 366 Pittsburg St                               16    13     0  2241  2213  102.805
 367 Dartmouth                                  10    18     0  1992  1989  102.788
 368 Mary                                       19    12     0  2485  2391  102.780
 369 Arkansas St                                11    20     0  2282  2353  102.778
 370 Jacksonville FL                            16    16     0  2444  2431  102.747
 371 Portland St                                13    18     0  2408  2409  102.746
 372 Newman                                     17    13     0  2496  2376  102.736
 373 San Diego                                   9    21     0  1822  2074  102.732
 374 Cleveland St                                9    23     0  1947  2169  102.732
 375 Carleton ON                                20     4     0  2025  1513  102.718
 376 East Stroudsburg                           21     7     0  2465  2024  102.715
 377 North Central IL                           19     8     0  2091  1836  102.713
 378 King TN                                    25     7     0  2580  2173  102.710
 379 Lindenwood                                 16    14     0  2057  1963  102.706
 380 Hope                                       24     4     0  2237  1951  102.699
 381 Whitworth                                  26     2     0  2177  1799  102.693
 382 Utah Valley St                             12    18     0  2280  2360  102.668
 383 TAMU-Int'l                                 18    11     0  2195  1991  102.657
 384 North Texas                                12    20     0  2386  2505  102.648
 385 San Francisco St                           16    12     0  1954  1915  102.648
 386 Youngstown St                              11    21     0  2437  2682  102.644
 387 Lipscomb                                   12    21     0  2590  2689  102.621
 388 Drake                                       7    24     0  2093  2230  102.603
 389 Keiser                                     28     5     0  2589  2168  102.598
 390 Liberty                                    13    19     0  2070  2188  102.597
 391 Wingate                                    23    10     0  2521  2407  102.585
 392 Northern Kentucky                           9    21     0  2116  2233  102.572
 393 Alma                                       24     8     0  2567  2305  102.567
 394 Union TN                                   21    12     0  2527  2404  102.542
 395 St Edward's                                18    14     0  2531  2470  102.537
 396 Delta St                                   19    11     0  2235  2017  102.481
 397 LIU-Brooklyn                               16    15     0  2362  2386  102.468
 398 St Francis IL                              26     4     0  2406  2095  102.452
 399 Talladega                                  19     3     0  1831  1558  102.443
 400 Stillman                                   26     7     0  2808  2429  102.437
 401 Mt St Mary's MD                            14    19     0  2218  2282  102.436
 402 Lenoir-Rhyne                               21    10     0  2793  2636  102.432
 403 American U.                                12    19     0  1785  2036  102.428
 404 William Penn                               26     6     0  2894  2444  102.423
 405 CSU-San Marcos                             16    12     0  2140  2082  102.404
 406 St Leo                                     19    12     0  2584  2602  102.386
 407 Savannah St                                16    16     0  1992  2167  102.356
 408 East Central                               22     9     0  2501  2283  102.344
 409 Embry-Riddle FL                            16    10     0  2187  2076  102.299
 410 Warner U.                                  24     7     0  2405  2153  102.298
 411 Philadelphia                               23     9     0  2279  2136  102.289
 412 Washburn                                   15    13     0  2069  2084  102.284
 413 Emmanuel GA                                27     6     0  2656  2168  102.267
 414 UBC                                        22     6     0  2359  2019  102.267
 415 Nebraska Wesleyan                          22     7     0  2813  2707  102.264
 416 Harding                                    20    11     0  2489  2282  102.245
 417 Central Oklahoma                           16    14     0  2254  2235  102.238
 418 Ryerson                                    19     4     0  2023  1746  102.235
 419 Langston                                   23     5     0  2365  2028  102.233
 420 St Francis NY                              15    17     0  2095  2131  102.230
 421 Ohio Wesleyan                              25     5     0  2640  2267  102.225
 422 Adelphi                                    20     9     0  2315  2244  102.219
 423 Sonoma St                                  14    13     0  1812  1775  102.215
 424 Amherst                                    26     6     0  2599  2256  102.179
 425 Chaminade                                  12    15     0  2491  2452  102.166
 426 SW Minnesota St                            13    15     0  2252  2288  102.155
 427 Minn-Duluth                                15    15     0  2395  2429  102.152
 428 Metropolitan St                            19    11     0  2188  2083  102.148
 429 Cornerstone                                24     6     0  2515  1989  102.138
 430 CSU-Monterey Bay                           14    14     0  2099  2000  102.136
 431 John Carroll                               26     4     0  2779  2380  102.115
 432 Merrimack                                  15    12     0  2252  2131  102.109
 433 Alcorn St                                  15    15     0  2013  2164  102.059
 434 UMass-Lowell                               11    18     0  2221  2401  102.045
 435 Troy                                        9    22     0  2145  2329  102.023
 436 Bethel IN                                  18    10     0  2411  2231  102.018
 437 Pikeville                                  18     6     0  2079  1828  102.014
 438 Alabama St                                 14    17     0  2217  2307  102.012
 439 St Francis PA                              13    17     0  2110  2181  102.002
 440 Franklin Pierce                            16    12     0  2115  2095  101.996
 441 Lewis-Clark St ID                          26     5     0  2607  2106  101.994
 442 Northern Colorado                          10    21     0  2292  2482  101.992
 443 Loyola-Maryland                             9    21     0  2090  2260  101.964
 444 Calgary                                    21     6     0  2386  2165  101.958
 445 Marietta                                   25     4     0  2528  2176  101.955
 446 Central Missouri                           14    15     0  2049  2023  101.947
 447 Michigan Tech                              11    15     0  1787  1855  101.916
 448 Bradley                                     5    27     0  1793  2238  101.909
 449 Columbus St                                21     8     0  2500  2305  101.892
 450 Campbell                                   12    18     0  2207  2203  101.890
 451 Colorado St-Pueblo                         16    13     0  2443  2375  101.884
 452 Stetson                                    12    22     0  2729  2807  101.879
 453 VMI                                         9    21     0  2081  2264  101.863
 454 Sacred Heart                               12    18     0  2217  2336  101.847
 455 Point Loma Nazarene                        12    15     0  2014  2114  101.836
 456 Whitman                                    24     5     0  2625  2127  101.822
 457 MidAmerica Nazarene                        25     9     0  2891  2703  101.820
 458 Brown                                       8    20     0  2040  2155  101.809
 459 Quinnipiac                                  9    21     0  1969  2131  101.804
 460 Shippensburg                               20     9     0  2252  2135  101.768
 461 Dominican CA                               14    14     0  2157  2116  101.762
 462 Concordia-St Paul                          13    16     0  2148  2278  101.740
 463 Lincoln MO                                 16    15     0  2410  2374  101.737
 464 Emporia St                                 13    17     0  2173  2197  101.728
 465 Emory                                      20     8     0  2101  1986  101.708
 466 Texas-Permian Basin                        16    14     0  2568  2475  101.700
 467 Mid-America Christian                      25    10     0  3193  3014  101.688
 468 Valdosta St                                17    11     0  2292  2154  101.688
 469 Ottawa ON                                  20     6     0  2212  1898  101.683
 470 Charleston Southern                         9    21     0  2146  2253  101.682
 471 Florida Atlantic                            8    25     0  2189  2445  101.663
 472 Bethune-Cookman                            14    18     0  2258  2330  101.661
 473 Lynchburg                                  23     7     0  2443  2218  101.652
 474 Minot St                                   15    14     0  2225  2183  101.637
 475 Ouachita Baptist                           19    14     0  2508  2433  101.614
 476 Hope Int'l                                 24     7     0  2403  2000  101.611
 477 Abilene Christian                          13    18     0  2209  2272  101.606
 478 Presbyterian                               11    20     0  2093  2259  101.576
 479 SIU-Edwardsville                            6    22     0  1839  2068  101.557
 480 St Martin's                                15    14     0  2164  2072  101.539
 481 Cumberlands KY                             23    11     0  2549  2346  101.537
 482 Tufts                                      23     7     0  2579  2344  101.513
 483 Southern Miss                               8    21     0  1866  2045  101.512
 484 Western Washington                         14    14     0  2352  2181  101.509
 485 TAMU-Kingsville                            11    16     0  1798  1945  101.503
 486 Salisbury                                  21     7     0  1987  1703  101.480
 487 Columbia MO                                27     6     0  2723  2214  101.477
 488 Col-Colorado Springs                       16    11     0  2285  2151  101.446
 489 The Citadel                                10    22     0  2753  2962  101.446
 490 Charleston WV                              16    14     0  2204  2084  101.440
 491 WV Wesleyan                                17    13     0  2122  2050  101.432
 492 Jacksonville St                             8    23     0  2100  2234  101.422
 493 Montevallo                                 19    10     0  2276  2145  101.363
 494 Alderson-Broaddus                          17    10     0  2021  1897  101.324
 495 Hartford                                   10    23     0  2336  2588  101.317
 496 North Alabama                              16    13     0  2466  2517  101.313
 497 SE Louisiana                               12    21     0  2344  2489  101.308
 498 Robert Morris PA                           10    22     0  2082  2267  101.295
 499 Longwood                                   10    23     0  2397  2503  101.293
 500 Shepherd                                   15    14     0  2469  2413  101.283
 501 Wooster                                    24     8     0  2585  2247  101.275
 502 Texas-Rio Grande Valley                     8    22     0  1993  2330  101.272
 503 New Mexico Highlands                       15    15     0  2457  2572  101.263
 504 Newberry                                   18    12     0  2833  2649  101.262
 505 St Olaf                                    19    11     0  2148  2042  101.262
 506 Manitoba                                   19     6     0  2028  1901  101.258
 507 Howard                                     12    20     0  2311  2433  101.252
 508 Lander                                     22    10     0  2436  2340  101.239
 509 St Cloud St                                13    16     0  2436  2363  101.219
 510 Dakota Wesleyan                            20    11     0  2754  2615  101.206
